country,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh,Code,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Trinidad and Tobago,1996,0.0,0.0,0.017,0.0,TTO,0.0,0.0,0.0,0.017
Trinidad and Tobago,1997,0.0,0.0,0.018,0.0,TTO,0.0,0.0,0.0,0.018
Trinidad and Tobago,1998,0.0,0.0,0.018,0.0,TTO,0.0,0.0,0.0,0.018
Trinidad and Tobago,1999,0.0,0.0,0.018,0.0,TTO,0.0,0.0,0.0,0.018
Trinidad and Tobago,2000,0.0,0.000127,0.02,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2001,0.0,0.000635,0.029,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2002,0.0,0.000965,0.026,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2003,0.0,0.001498,0.012,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2004,0.0,0.002175,0.023,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2005,0.0,0.002339,0.022,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2006,0.0,0.002686,0.026,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2007,0.0,0.002881,0.019,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2008,0.0,0.00313,0.02,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2009,0.0,0.003535,0.019,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2010,0.0,0.004004,0.0,0.0,TTO,0.0,0.0,0.0,0.03
Trinidad and Tobago,2011,0.0,0.004004,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2012,0.0,0.004004,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2013,0.0,0.004004,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2014,0.0,0.004488,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2015,0.0,0.005151,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2016,0.0,0.005151,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2017,0.0,0.005151,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2018,0.0,0.004669991,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2019,0.0,0.004669991,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Trinidad and Tobago,2020,0.0,0.004671,0.0,0.0,TTO,0.0,0.0,0.0,0.02
Turkey,1990,0.0,0.0,0.0801,23.1476,TUR,0.0,23.15,0.0,0.08
Turkey,1991,0.0,0.0,0.1197,22.6833,TUR,0.0,22.68,0.0,0.12
Turkey,1992,0.0,0.0,0.1167,26.568,TUR,0.0,26.57,0.0,0.12
Turkey,1993,0.0,0.0,0.134,33.9509,TUR,0.0,33.95,0.0,0.14
Turkey,1994,0.0,0.0,0.13,30.5859,TUR,0.0,30.59,0.0,0.13
Turkey,1995,0.0,0.0,0.3083,35.5409,TUR,0.0,35.54,0.0,0.31
Turkey,1996,0.0,0.0,0.2591,40.4752,TUR,0.0,40.47,0.0,0.26
Turkey,1997,0.0,0.0,0.3768,39.8161,TUR,0.0,39.82,0.0,0.37
Turkey,1998,0.0055,0.0,0.326,42.229,TUR,0.0,42.23,0.0,0.33
Turkey,1999,0.0205,0.0,0.2139,34.6775,TUR,0.02,34.68,0.0,0.21
Turkey,2000,0.0334,0.0,0.2415,30.8785,TUR,0.03,30.88,0.0,0.25
Turkey,2001,0.0624,0.0,0.2736,24.0099,TUR,0.06,24.01,0.0,0.27
Turkey,2002,0.048,0.0,0.2346,33.6838,TUR,0.05,33.68,0.0,0.23
Turkey,2003,0.0614,0.0,0.1676,35.3295,TUR,0.06,35.33,0.0,0.17
Turkey,2004,0.0577,0.0,0.1692,46.0837,TUR,0.06,46.08,0.0,0.17
Turkey,2005,0.059,0.0,0.1284,39.5605,TUR,0.06,39.56,0.0,0.12
Turkey,2006,0.1305,0.0,0.14785,44.2442,TUR,0.13,44.24,0.0,0.15
Turkey,2007,0.3511,0.0,0.254942,35.8508,TUR,0.36,35.85,0.0,0.25
Turkey,2008,0.8465,0.0,0.304695,33.2698,TUR,0.85,33.27,0.0,0.3
Turkey,2009,1.49537,0.0,0.687389,35.9584,TUR,1.5,35.96,0.0,0.69
Turkey,2010,2.91643,0.0024,1.001144,51.79546,TUR,2.92,51.8,0.0,1.0
Turkey,2011,4.7239,0.002861538,1.037141,52.33856,TUR,4.72,52.34,0.0,1.03
Turkey,2012,5.86075,0.004257787,1.491272,57.86501,TUR,5.86,57.86,0.0,1.49
Turkey,2013,7.55745,0.006784615,2.242158,59.42051,TUR,7.56,59.42,0.0,2.24
Turkey,2014,8.52005,0.0174,3.446564,40.6447,TUR,8.52,40.64,0.02,3.44
Turkey,2015,11.65247,0.19412,4.665543,67.14584,TUR,11.65,67.15,0.19,4.66
Turkey,2016,15.5171,1.0431,6.45323,67.2309,TUR,15.52,67.23,1.04,6.45
Turkey,2017,17.9038,2.8893,8.2515,58.2185,TUR,17.9,58.22,2.89,8.23
Turkey,2018,19.9492,7.7998,10.080515,59.9385,TUR,19.95,59.94,7.8,10.08
Turkey,2019,21.7307,9.2498,12.35007454,88.8228,TUR,21.73,88.82,9.25,12.46
Turkey,2020,24.7616267,10.83464461,14.22394121,78.06342639,TUR,24.83,78.09,10.95,14.47
Turkmenistan,1990,0.0,0.0,0.0,0.003,TKM,0.0,0.003,0.0,0.0
Turkmenistan,1991,0.0,0.0,0.0,0.003,TKM,0.0,0.003,0.0,0.0
Turkmenistan,1992,0.0,0.0,0.0,0.0042,TKM,0.0,0.004,0.0,0.0
Turkmenistan,1993,0.0,0.0,0.0,0.005,TKM,0.0,0.005,0.0,0.0
Turkmenistan,1994,0.0,0.0,0.0,0.004,TKM,0.0,0.004,0.0,0.0
Turkmenistan,1995,0.0,0.0,0.0,0.004,TKM,0.0,0.004,0.0,0.0
Turkmenistan,1996,0.0,0.0,0.0,0.005,TKM,0.0,0.005,0.0,0.0
Turkmenistan,1997,0.0,0.0,0.0,0.005,TKM,0.0,0.005,0.0,0.0
Turkmenistan,1998,0.0,0.0,0.0,0.006,TKM,0.0,0.006,0.0,0.0
Turkmenistan,1999,0.0,0.0,0.0,0.005,TKM,0.0,0.005,0.0,0.0
Turkmenistan,2000,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2001,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2002,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2003,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2004,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2005,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2006,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2007,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2008,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2009,0.0,0.0,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2010,0.0,0.0001595,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2011,0.0,0.00045675,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2012,0.0,0.000981432,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2013,0.0,0.00184875,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2014,0.0,0.0031175,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2015,0.0,0.00522,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2016,0.0,0.006979068,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2017,0.0,0.00696,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2018,0.0,0.00696,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2019,0.0,0.00696,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Turkmenistan,2020,0.0,0.00696,0.0,0.003154,TKM,0.0,0.0,0.0,0.0
Ukraine,1990,0.0,0.0,0.0,10.514,UKR,0.0,10.51,0.0,0.0
Ukraine,1991,0.0,0.0,0.0,11.71,UKR,0.0,11.71,0.0,0.0
Ukraine,1992,0.0,0.0,0.0,7.883,UKR,0.0,7.88,0.0,0.0
Ukraine,1993,0.0,0.0,0.0,11.039,UKR,0.0,11.04,0.0,0.0
Ukraine,1994,0.0,0.0,0.0,12.118,UKR,0.0,12.12,0.0,0.0
Ukraine,1995,0.0,0.0,0.0,9.953,UKR,0.0,9.95,0.0,0.0
Ukraine,1996,0.0,0.0,0.0,8.632,UKR,0.0,8.63,0.0,0.0
Ukraine,1997,0.0,0.0,0.0,9.856,UKR,0.0,9.86,0.0,0.0
Ukraine,1998,0.003,0.0,0.0,15.739,UKR,0.0,15.74,0.0,0.0
Ukraine,1999,0.003,0.0,0.0,14.324,UKR,0.0,14.32,0.0,0.0
Ukraine,2000,0.006,0.0,0.0,11.274,UKR,0.01,11.27,0.0,0.0
Ukraine,2001,0.016,0.0,0.0,12.032,UKR,0.02,12.03,0.0,0.0
Ukraine,2002,0.022,0.0,0.0,9.627,UKR,0.02,9.63,0.0,0.0
Ukraine,2003,0.031,0.0,0.0,9.238,UKR,0.03,9.24,0.0,0.0
Ukraine,2004,0.033,0.0,0.0,11.753,UKR,0.03,11.75,0.0,0.0
Ukraine,2005,0.038,0.0,0.0,12.363,UKR,0.04,12.36,0.0,0.0
Ukraine,2006,0.035,0.0,0.0,12.886,UKR,0.03,12.89,0.0,0.0
Ukraine,2007,0.045,0.0,0.281,10.143,UKR,0.05,10.14,0.0,0.28
Ukraine,2008,0.045,0.0,0.264,11.512,UKR,0.05,11.51,0.0,0.26
Ukraine,2009,0.043,0.0,0.139,11.936,UKR,0.04,11.94,0.0,0.14
Ukraine,2010,0.05,0.0,0.188,13.152,UKR,0.05,13.15,0.0,0.19
Ukraine,2011,0.0895,0.0301,0.134,10.94383,UKR,0.09,10.95,0.03,0.13
Ukraine,2012,0.2882,0.3333,0.134,10.47863,UKR,0.29,10.48,0.33,0.13
Ukraine,2013,0.6386,0.57,0.101,13.80481,UKR,0.64,13.8,0.57,0.1
Ukraine,2014,1.1302,0.429,0.13,8.47827,UKR,1.13,8.48,0.43,0.13
Ukraine,2015,1.0844,0.4765,0.145,5.39632,UKR,1.08,5.4,0.48,0.14
Ukraine,2016,0.9538,0.4908,0.136,7.6758,UKR,0.95,7.67,0.49,0.14
Ukraine,2017,0.9834,0.7217,0.2099,8.94761028,UKR,0.98,8.95,0.74,0.21
Ukraine,2018,1.1884,1.1075,0.3005,10.4277,UKR,1.19,10.43,1.1,0.3
Ukraine,2019,2.0202,2.9328,0.329181257,6.5083,UKR,2.02,6.51,2.93,0.41
Ukraine,2020,3.171965426,6.185735955,0.357857755,6.272487234,UKR,3.27,7.56,5.97,0.76
United Arab Emirates,1990,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1991,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1992,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1993,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1994,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1995,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1996,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1997,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1998,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,1999,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2000,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2001,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2002,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2003,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2004,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2005,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2006,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2007,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2008,0.0,0.0,0.0,0.0,ARE,0.0,0.0,0.0,0.0
United Arab Emirates,2009,0.0,0.006354,0.0,0.0,ARE,0.0,0.0,0.01,0.0
United Arab Emirates,2010,0.0,0.018424,0.0,0.0,ARE,0.0,0.0,0.02,0.0
United Arab Emirates,2011,0.0,0.020696,0.0,0.0,ARE,0.0,0.0,0.03,0.0
United Arab Emirates,2012,0.0,0.024242,0.0,0.0,ARE,0.0,0.0,0.04,0.0
United Arab Emirates,2013,0.001489,0.085423,0.0001,0.0,ARE,0.0,0.0,0.1,0.0
United Arab Emirates,2014,0.002978,0.308431,0.006,0.0,ARE,0.0,0.0,0.3,0.01
United Arab Emirates,2015,0.001489,0.309215,0.006,0.0,ARE,0.0,0.0,0.29,0.01
United Arab Emirates,2016,0.0,0.339022,0.006,0.0,ARE,0.0,0.0,0.31,0.01
United Arab Emirates,2017,0.0,0.785271,0.006,0.0,ARE,0.0,0.0,0.73,0.01
United Arab Emirates,2018,0.0,1.314084181,0.006,0.0,ARE,0.0,0.0,1.3,0.01
United Arab Emirates,2019,0.0,4.168878665,0.006,0.0,ARE,0.0,0.0,3.55,0.01
United Arab Emirates,2020,0.0,5.553120875,0.006,0.0,ARE,0.0,0.0,3.78,0.01
United Kingdom,1990,0.009,0.0,0.5958,5.1172,GBR,0.01,5.21,0.0,0.6
United Kingdom,1991,0.009,0.0,0.6879,4.5357,GBR,0.01,4.62,0.0,0.69
United Kingdom,1992,0.033,0.0,0.9342,5.3498,GBR,0.04,5.43,0.0,0.93
United Kingdom,1993,0.217,0.0,1.198,4.3031,GBR,0.22,4.3,0.0,1.2
United Kingdom,1994,0.344,0.0,1.5185,5.1172,GBR,0.34,5.09,0.0,1.52
United Kingdom,1995,0.392,0.0,1.6416,4.652,GBR,0.39,4.84,0.0,1.64
United Kingdom,1996,0.488,0.0,1.8046,3.39596,GBR,0.49,3.39,0.0,1.8
United Kingdom,1997,0.667,0.0,2.1098,4.39614,GBR,0.67,4.17,0.0,2.11
United Kingdom,1998,0.877,0.0,2.6542,5.117614359,GBR,0.88,5.12,0.0,2.65
United Kingdom,1999,0.85,0.001,3.4291,5.335597274,GBR,0.85,5.34,0.0,3.43
United Kingdom,2000,0.946,0.001,3.8818,5.085745352,GBR,0.95,5.09,0.0,3.94
United Kingdom,2001,0.965,0.002,4.526,4.054648157,GBR,0.97,4.06,0.0,4.53
United Kingdom,2002,1.259,0.003,5.0801,4.787484493,GBR,1.26,4.79,0.0,5.08
United Kingdom,2003,1.288,0.003,6.1737,3.227700453,GBR,1.29,3.23,0.0,6.1
United Kingdom,2004,1.939,0.004,7.3639,4.844460361,GBR,1.94,4.84,0.0,7.36
United Kingdom,2005,2.912,0.008,9.1023,4.92290012,GBR,2.9,4.92,0.01,9.1
United Kingdom,2006,4.236,0.011,9.2769,4.593406838,GBR,4.23,4.59,0.01,9.28
United Kingdom,2007,5.2738175,0.014,9.324501165,5.0773044,GBR,5.27,5.08,0.01,9.33
United Kingdom,2008,7.09724817,0.017,9.649277516,5.141186265,GBR,7.12,5.14,0.02,9.57
United Kingdom,2009,9.280971518,0.020000206,10.71494767,5.227892531,GBR,9.28,5.23,0.02,10.72
United Kingdom,2010,10.28564455,0.0402771,12.26296841,3.591375791,GBR,10.29,3.59,0.04,12.26
United Kingdom,2011,15.96296861,0.24366343,13.3137937,5.691750167,GBR,15.96,5.69,0.24,13.31
United Kingdom,2012,19.84711997,1.353763587,14.73799683,5.309068331,GBR,19.85,5.31,1.35,14.73
United Kingdom,2013,28.39715173,2.010262082,18.10489047,4.701508908,GBR,28.4,4.7,2.01,18.1
United Kingdom,2014,31.95924458,4.054062445,22.62124617,5.887848894,GBR,31.96,5.89,4.05,22.62
United Kingdom,2015,40.27471976,7.532864117,29.25897646,6.297268534,GBR,40.27,6.3,7.53,28.47
United Kingdom,2016,37.15942281,10.40792816,30.06553449,5.37058466,GBR,37.16,5.37,10.4,30.06
United Kingdom,2017,49.64112128,11.47545404,31.89837269,5.881870125,GBR,49.64,5.88,11.46,31.87
United Kingdom,2018,56.90635052,12.7355104,34.96327353,5.443851802,GBR,56.91,5.44,12.74,34.94
United Kingdom,2019,64.33484374,12.91807017,37.32772687,5.9348,GBR,64.33,5.93,12.92,37.3
United Kingdom,2020,75.60982426,12.80096476,39.40816978,6.4788,GBR,73.83,6.69,13.32,38.11
United States,1990,2.816767677,0.370794949,57.45931526,292.2809141,USA,2.817,292.281,0.371,57.459
United States,1991,2.980758586,0.478252873,60.55176316,287.3260141,USA,2.981,287.326,0.478,60.552
United States,1992,2.916689899,0.408844477,64.81541211,251.4256778,USA,2.917,251.426,0.409,64.815
United States,1993,3.036188889,0.475161892,66.92472368,279.2509455,USA,3.036,279.251,0.475,66.925
United States,1994,3.481928283,0.501872793,66.35485737,259.3413212,USA,3.482,259.341,0.502,66.355
United States,1995,3.196215152,0.514471573,63.26507947,311.2198152,USA,3.196,311.22,0.514,63.265
United States,1996,3.266736364,0.541341217,64.82596,347.5494798,USA,3.267,347.549,0.541,64.826
United States,1997,3.321247475,0.532695728,65.82008368,355.9731212,USA,3.321,355.973,0.533,65.82
United States,1998,3.056258586,0.524659346,65.61712579,322.0892737,USA,3.056,322.089,0.525,65.617
United States,1999,4.533331313,0.51834207,66.47772053,316.6051818,USA,4.533,316.605,0.518,66.478
United States,2000,5.649758586,0.518512654,66.58282211,272.7613505,USA,5.59,270.03,0.49,74.82
United States,2001,6.805384848,0.574351055,66.83043579,210.24,USA,6.74,208.14,0.54,63.49
United States,2002,10.45886869,0.601597598,71.78935684,258.1675788,USA,10.35,255.59,0.55,68.2
United States,2003,11.30047071,0.610654318,71.33214,269.9709677,USA,11.19,267.27,0.53,67.76
United States,2004,14.28660707,0.698132438,71.94537263,262.5546444,USA,14.14,259.93,0.58,68.35
United States,2005,17.99045354,0.748900634,72.59806,266.4277444,USA,17.81,263.76,0.55,68.97
United States,2006,26.85771414,0.824432129,73.08227053,285.5440141,USA,26.59,282.69,0.51,69.43
United States,2007,34.79790606,1.095410499,73.86955053,243.0440626,USA,34.45,240.61,0.61,70.18
United States,2008,55.92232323,1.633062564,73.55147368,251.0538616,USA,55.36,248.54,0.86,69.87
United States,2009,74.63245657,2.075960394,73.15986105,271.5330798,USA,73.89,268.82,0.89,69.5
United States,2010,95.60832929,3.013036421,75.06184632,257.2746838,USA,94.65,254.7,1.21,71.31
United States,2011,121.390504,4.738904128,75.77515895,316.0953414,USA,120.18,312.93,1.82,71.99
United States,2012,142.2441444,9.037013756,77.03610211,274.0300273,USA,140.82,271.29,4.33,73.18
United States,2013,169.535096,16.03969548,80.66553158,266.5498485,USA,167.84,263.88,9.04,76.63
United States,2014,183.4901838,29.21616162,84.07022947,255.7505798,USA,181.66,253.19,28.92,79.87
United States,2015,192.644998,39.42626263,83.73626526,246.4531283,USA,190.72,243.99,39.03,79.55
United States,2016,229.2854162,55.42020202,82.72256632,263.7636626,USA,226.99,261.13,54.87,78.59
United States,2017,256.8714091,78.05757576,82.80032105,296.8064465,USA,254.3,293.84,77.28,78.66
United States,2018,275.4216707,94.30808081,81.89320632,289.514596,USA,272.67,286.62,93.36,77.8
United States,2019,298.871196,107.9737374,76.82054316,285.4676636,USA,295.88,282.61,106.89,72.98
United States,2020,340.9190051,133.9707071,76.82545789,288.6763949,USA,337.94,279.95,130.72,70.59
Uzbekistan,1990,0.0,0.0,0.0,6.648,UZB,0.0,6.648,0.0,0.0
Uzbekistan,1991,0.0,0.0,0.0,6.031,UZB,0.0,6.031,0.0,0.0
Uzbekistan,1992,0.0,0.0,0.0,6.281,UZB,0.0,6.281,0.0,0.0
Uzbekistan,1993,0.0,0.0,0.0,7.358,UZB,0.0,7.358,0.0,0.0
Uzbekistan,1994,0.0,0.0,0.0,7.156,UZB,0.0,7.156,0.0,0.0
Uzbekistan,1995,0.0,0.0,0.0,6.188,UZB,0.0,6.188,0.0,0.0
Uzbekistan,1996,0.0,0.0,0.0,6.525,UZB,0.0,6.525,0.0,0.0
Uzbekistan,1997,0.0,0.0,0.0,5.777,UZB,0.0,5.777,0.0,0.0
Uzbekistan,1998,0.0,0.0,0.0,5.758,UZB,0.0,5.758,0.0,0.0
Uzbekistan,1999,0.0,0.0,0.0,5.692,UZB,0.0,5.692,0.0,0.0
Uzbekistan,2000,0.0,0.0,0.0,5.879,UZB,0.0,5.82,0.0,0.0
Uzbekistan,2001,0.0,0.0,0.0,6.017,UZB,0.0,5.9,0.0,0.0
Uzbekistan,2002,0.0,0.0,0.0,6.186,UZB,0.0,6.12,0.0,0.0
Uzbekistan,2003,0.0,0.0,0.0,7.154872553,UZB,0.0,7.54,0.0,0.0
Uzbekistan,2004,0.0,0.0,0.0,6.493417416,UZB,0.0,8.92,0.0,0.0
Uzbekistan,2005,0.0,0.0,0.0,6.875604145,UZB,0.0,8.84,0.0,0.0
Uzbekistan,2006,0.0,0.0,0.0,5.849722521,UZB,0.0,4.65,0.0,0.0
Uzbekistan,2007,0.0,0.0,0.0,6.4571,UZB,0.0,4.61,0.0,0.0
Uzbekistan,2008,0.0,0.0,0.0,4.3859,UZB,0.0,4.44,0.0,0.0
Uzbekistan,2009,0.0,0.0,0.0,6.4833,UZB,0.0,6.42,0.0,0.0
Uzbekistan,2010,0.0,0.0,0.0,8.1921,UZB,0.0,8.11,0.0,0.0
Uzbekistan,2011,0.0,0.0,0.0,5.7213,UZB,0.0,5.65,0.0,0.0
Uzbekistan,2012,0.0,0.0,0.0,6.354981202,UZB,0.0,6.59,0.0,0.0
Uzbekistan,2013,0.0,0.0,0.0,6.27,UZB,0.0,5.65,0.0,0.0
Uzbekistan,2014,0.0,0.0,0.0,6.185008264,UZB,0.0,6.01,0.0,0.0
Uzbekistan,2015,0.0,0.0,0.0,6.02049508,UZB,0.0,7.0,0.0,0.0
Uzbekistan,2016,0.0,0.0003,0.0,7.327117,UZB,0.0,7.25,0.0,0.0
Uzbekistan,2017,0.0,0.0007,0.0,8.427365,UZB,0.0,8.34,0.01,0.0
Uzbekistan,2018,0.0,0.006827,0.0,5.8973,UZB,0.0,5.84,0.01,0.0
Uzbekistan,2019,0.0,0.0155,0.0,6.477583091,UZB,0.0,6.5,0.01,0.0
Uzbekistan,2020,0.0,0.0155,0.0,6.8069805,UZB,0.0,6.9,0.01,0.0
Venezuela,1990,0.0,0.0,0.0,36.983,VEN,0.0,36.983,0.0,0.0
Venezuela,1991,0.0,0.0,0.0,44.542,VEN,0.0,44.542,0.0,0.0
Venezuela,1992,0.0,0.0,0.0,47.271,VEN,0.0,47.271,0.0,0.0
Venezuela,1993,0.0,0.0,0.0,47.478,VEN,0.0,47.478,0.0,0.0
Venezuela,1994,0.0,0.0,0.0,51.284,VEN,0.0,51.284,0.0,0.0
Venezuela,1995,0.0,0.0,0.0,51.45,VEN,0.0,51.45,0.0,0.0
Venezuela,1996,0.0,0.0,0.0,53.847,VEN,0.0,53.847,0.0,0.0
Venezuela,1997,0.0,0.0,0.0,57.268,VEN,0.0,57.268,0.0,0.0
Venezuela,1998,0.0,0.0,0.0,57.923,VEN,0.0,57.923,0.0,0.0
Venezuela,1999,0.0,0.0,0.0,60.6,VEN,0.0,60.6,0.0,0.0
Venezuela,2000,0.0,0.0,0.0,62.886,VEN,0.0,62.2,0.0,0.0
Venezuela,2001,0.0,0.0,0.0,60.441,VEN,0.0,59.85,0.0,0.0
Venezuela,2002,0.0,0.0,0.0,59.534,VEN,0.0,58.94,0.0,0.0
Venezuela,2003,0.0,0.0,0.0,60.532,VEN,0.0,59.93,0.0,0.0
Venezuela,2004,0.0,0.0,0.0,70.075,VEN,0.0,69.37,0.0,0.0
Venezuela,2005,0.0,0.0,0.0,77.08849,VEN,0.0,76.46,0.0,0.0
Venezuela,2006,0.0,0.0,0.0,81.41334,VEN,0.0,80.78,0.0,0.0
Venezuela,2007,0.0,0.0,0.0,83.03442,VEN,0.0,82.23,0.0,0.0
Venezuela,2008,0.0,0.0,0.0,86.7129,VEN,0.0,85.97,0.0,0.0
Venezuela,2009,0.0,0.0,0.0,85.83926,VEN,0.0,85.1,0.0,0.0
Venezuela,2010,0.0,0.00246,0.0,76.65978,VEN,0.0,76.01,0.0,0.0
Venezuela,2011,0.0,0.00298,0.0,83.15471,VEN,0.0,82.83,0.0,0.0
Venezuela,2012,0.0,0.00522,0.0,81.73554,VEN,0.05,81.19,0.0,0.0
Venezuela,2013,0.0,0.005347317,0.0,83.405,VEN,0.09,82.71,0.0,0.0
Venezuela,2014,0.0,0.006747805,0.0,78.74673,VEN,0.09,63.65,0.0,0.0
Venezuela,2015,0.00126,0.008784878,0.0,73.39693,VEN,0.09,74.15,0.01,0.0
Venezuela,2016,0.0,0.010035508,0.0,61.69903406,VEN,0.09,62.33,0.01,0.0
Venezuela,2017,0.0,0.010008089,0.0,59.29624117,VEN,0.09,59.9,0.01,0.0
Venezuela,2018,0.0,0.009452251,0.0,56.98701163,VEN,0.09,57.57,0.01,0.0
Venezuela,2019,0.0,0.012571494,0.0,48.643638,VEN,0.09,72.0,0.01,0.0
Venezuela,2020,0.0,0.012571494,0.0,31.64574266,VEN,0.09,72.0,0.01,0.0
Vietnam,1990,0.0,0.0,0.0,5.369,VNM,0.0,5.369,0.0,0.0
Vietnam,1991,0.0,0.0,0.0,6.317,VNM,0.0,6.317,0.0,0.0
Vietnam,1992,0.0,0.0,0.0,7.228,VNM,0.0,7.228,0.0,0.0
Vietnam,1993,0.0,0.0,0.0,7.965,VNM,0.0,7.965,0.0,0.0
Vietnam,1994,0.0,0.0,0.0,9.243,VNM,0.0,9.243,0.0,0.0
Vietnam,1995,0.0,0.0,0.0,10.582,VNM,0.0,10.582,0.0,0.0
Vietnam,1996,0.0,0.0,0.0,12.008,VNM,0.0,12.008,0.0,0.0
Vietnam,1997,0.0,0.0,0.0,11.657,VNM,0.0,11.657,0.0,0.0
Vietnam,1998,0.0,0.0,0.0,11.095,VNM,0.0,11.095,0.0,0.0
Vietnam,1999,0.0,0.0,0.0,13.774,VNM,0.0,13.774,0.0,0.0
Vietnam,2000,0.0,0.0,0.0,14.551,VNM,0.0,14.4,0.0,0.0
Vietnam,2001,0.0,0.0,0.0,18.21,VNM,0.0,18.03,0.0,0.0
Vietnam,2002,0.0,0.0,0.0,18.198,VNM,0.0,18.02,0.0,0.0
Vietnam,2003,0.0,0.0,0.0,18.986,VNM,0.0,18.8,0.0,0.0
Vietnam,2004,0.0,0.0,0.0,17.818,VNM,0.0,17.49,0.0,0.0
